Name,PCA,IncrementalPCA,RandomTreesEmbedding,SelectKBest,SpectralEmbedding,TruncatedSVD,LDA,LLE,KPCA,t-SNE
segment_did958,0.9795,0.9795,0.994,0.9955,0.9865,0.9795,0.8595,0.986,0.9915,0.992
seismic-bumps_did1500,0.9,0.9,0.8761904761904761,0.938095238095238,0.9047619047619048,0.9,0.8809523809523808,0.919047619047619,0.923809523809524,0.9142857142857144
space_ga_did737,0.7795000000000001,0.7795000000000001,0.821,0.8285,0.794,0.7795000000000001,0.6605000000000001,0.7973333333333333,0.781,0.8145
stock_did841,0.9505263157894736,0.9505263157894736,0.9642105263157894,0.9673684210526317,0.9463157894736842,0.9505263157894736,0.8642105263157894,0.923157894736842,0.9589473684210528,0.9589473684210528
strikes_did770,0.8544,0.8544,0.9152,0.944,0.7936,0.8528,0.6352,0.7888,0.8464,0.8496
student_lifestyle_dataset_did46752,0.7950000000000002,0.7950000000000002,0.905,0.9695,0.7929999999999999,0.7950000000000002,0.638,0.7953333333333333,0.868,0.8265
sylvine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44678,0.7775,0.7775,0.7460000000000001,0.9005000000000001,0.7355,0.7775,0.5675,0.6093333333333334,0.796,0.764
thyroid-new_did40682,0.944186046511628,0.944186046511628,0.7255813953488371,0.9534883720930232,0.93953488372093,0.944186046511628,0.8651162790697674,0.9209302325581395,0.944186046511628,0.944186046511628
total_score_did46505,0.6120143745143746,0.6147921522921522,0.5785742035742036,0.6021853146853147,0.5800116550116551,0.6147921522921522,0.5077117327117328,0.5522144522144522,0.605011655011655,0.5980477855477856
user-knowledge_did1508,0.7891358024691357,0.7891358024691357,0.818888888888889,0.9380864197530864,0.7442901234567901,0.5630555555555554,0.5831172839506172,0.6229938271604938,0.791574074074074,0.7568827160493827
vehicle_did54,0.6761782109293422,0.6773407587887226,0.7021371388792204,0.7305186216498434,0.6584058475461191,0.6773407587887226,0.3853741733379742,0.661983988861817,0.693867037939436,0.7080542986425339
vertebra-column_did1523,0.7806451612903226,0.7709677419354838,0.6548387096774194,0.7838709677419354,0.7354838709677418,0.7709677419354838,0.6612903225806451,0.7516129032258064,0.7774193548387096,0.7709677419354838
vinnie_did860,0.8236842105263158,0.8263157894736842,0.8342105263157895,0.8526315789473685,0.8236842105263158,0.8263157894736842,0.8105263157894737,0.6552631578947368,0.8342105263157894,0.8263157894736842
visualizing_galaxy_did925,0.941153846153846,0.941153846153846,0.9133173076923076,0.9597596153846156,0.9566346153846156,0.941153846153846,0.8853365384615385,0.8978846153846154,0.9442307692307692,0.9504326923076925
volcanoes-a1_did1527,0.9135,0.9105,0.913,0.9145,0.9085,0.905,0.9095,0.8926666666666666,0.915,0.912
wall-robot-navigation_did1525,0.972,0.9735,0.9765,0.9760000000000002,0.9625,0.8085000000000001,0.7114999999999999,0.826,0.972,0.977
waveform_did47155,0.7849999999999999,0.7849999999999999,0.7424999999999999,0.8049999999999999,0.7887500000000001,0.7837500000000001,0.50625,0.7787499999999999,0.7874999999999999,0.78875
wdbc_did1510,0.9666200900481292,0.9666200900481292,0.9208973761838224,0.9718987734823784,0.9525694767893184,0.9666200900481292,0.9191740412979352,0.9437820214252446,0.9578326346840552,0.9595870206489676
wilt_did40983,0.9625,0.9625,0.9815,0.967,0.966,0.9625,0.9635,0.9486666666666668,0.962,0.972
wine_did43980,0.757,0.757,0.743,0.7555,0.7345,0.7535000000000001,0.674,0.9026666666666664,0.7565000000000001,0.7539999999999999
